Start : 3333794509, 101739.334406sec

Sleep Statics
===== Client : 0 - WCN =====
Time Sleep : 1899991776468
Time Awake : 52937011936
Sleep : 97.289353% Awake : 2.710647%
Log available 18 ~ 101733sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
===== Client : 0 - WCN =====
00317287659196	16525.398916	S	0.083844
00317289269004	16525.482761	W	0.014174
00317289541152	16525.496935	S	0.789721
00317304703800	16526.286656	W	0.125869
00317307120480	16526.412525	S	0.015403
00317307416216	16526.427928	W	0.091332
00317309169792	16526.519260	S	0.074370
00317310597700	16526.593630	W	0.085451
00317312238360	16526.679081	S	0.016086
00317312547216	16526.695167	W	0.124291
00317314933600	16526.819458	S	0.003116
00317314993436	16526.822575	W	0.066060
00317316261796	16526.888635	S	0.114652
00317318463120	16527.003287	W	0.126515
00317320892216	16527.129803	S	0.013258
00317321146768	16527.143061	W	0.103154
00317323127320	16527.246215	S	0.166634
00317326326688	16527.412848	W	0.124155
00317328710456	16527.537003	S	0.013540
00317328970432	16527.550543	W	0.091138
00317330720288	16527.641682	S	0.078318
00317332223988	16527.719999	W	0.086908
00317333892620	16527.806907	S	0.425326
00317342058872	16528.232233	W	0.126820
00317344493808	16528.359052	S	0.013493
00317344752880	16528.372546	W	0.140610
00317347452596	16528.513156	S	0.001754
00317347486280	16528.514910	W	0.113053
00317349656896	16528.627963	S	0.014132
00317349928240	16528.642096	W	0.065860
00317351192756	16528.707956	S	0.543155
00317361621328	16529.251111	W	0.014240
00317361894744	16529.265351	S	0.260386
00317366894160	16529.525738	W	0.023562
00317367346556	16529.549300	S	0.423515
00317375478036	16529.972814	W	0.181533
00317378963476	16530.154348	S	0.125723
00317381377360	16530.280071	W	0.178223
00317384799244	16530.458294	S	0.026593
00317385309832	16530.484887	W	0.084291
00317386928224	16530.569178	S	0.281772
00317392338240	16530.850950	W	0.015702
00317392639720	16530.866652	S	0.571157
00317403605936	16531.437809	W	0.013621
00317403867456	16531.451430	S	0.056523
00317404952700	16531.507953	W	0.237941
00317409521168	16531.745894	S	0.013329
00317409777084	16531.759223	W	0.089256
00317411490804	16531.848479	S	0.282446
00317416913760	16532.130925	W	0.015823
00317417217568	16532.146748	S	0.409304
00317425076208	16532.556053	W	0.022996
00317425517736	16532.579049	S	0.675268
00317438482884	16533.254317	W	0.238791
00317443067672	16533.493108	S	0.013859
00317443333764	16533.506967	W	0.078696
00317444844728	16533.585663	S	0.380943
00317452158832	16533.966606	W	0.085118
00317453793096	16534.051724	S	0.119534
00317456088140	16534.171257	W	0.087220
00317457762756	16534.258477	S	0.116688
00317460003172	16534.375165	W	0.086344
00317461660968	16534.461509	S	0.003701
00317461732020	16534.465209	W	0.014114
00317462003004	16534.479323	S	0.096868
00317463862864	16534.576191	W	0.013702
00317464125944	16534.589893	S	0.123422
00317466495652	16534.713315	W	0.015936
00317466801632	16534.729252	S	0.855631
00317483229756	16535.584883	W	0.022045
00317483653024	16535.606928	S	0.992521
00317502709428	16536.599449	W	0.023781
00317503166024	16536.623230	S	0.870568
00317519880936	16537.493799	W	0.021211
00317520288184	16537.515010	S	0.098943
00317522187888	16537.613952	W	0.014078
00317522458184	16537.628030	S	0.995720
00317541576004	16538.623750	W	0.021842
00317541995368	16538.645592	S	0.990730
00317561017380	16539.636322	W	0.014174
00317561289512	16539.650495	S	0.870950
00317578011760	16540.521446	W	0.021806
00317578430432	16540.543252	S	0.104853
00317580443608	16540.648105	W	0.023503
00317580894860	16540.671607	S	0.360644
00317587819228	16541.032251	W	0.084281
00317589437428	16541.116533	S	0.120251
00317591746256	16541.236784	W	0.088543
00317593446284	16541.325327	S	0.115472
00317595663344	16541.440799	W	0.128690
00317598134192	16541.569489	S	0.013640
00317598396080	16541.583129	W	0.104354
00317600399680	16541.687483	S	0.060382
00317601559024	16541.747866	W	0.087350
00317603236148	16541.835216	S	0.251084
00317608056952	16542.086300	W	0.015811
00317608360520	16542.102110	S	0.158461
00317611402968	16542.260571	W	0.086975
00317613072884	16542.347546	S	0.118072
00317615339876	16542.465619	W	0.087109
00317617012360	16542.552727	S	0.460244
00317625849052	16543.012971	W	0.015938
00317626155060	16543.028909	S	0.526536
00317636264556	16543.555446	W	0.021883
00317636684716	16543.577329	S	2.575000
00317686124720	16546.152329	W	0.128942
00317688600404	16546.281271	S	0.013414
00317688857948	16546.294685	W	0.092522
00317690634380	16546.387207	S	0.174368
00317693982252	16546.561576	W	0.129710
00317696472684	16546.691286	S	0.013363
00317696729252	16546.704649	W	0.082708
00317698317252	16546.787357	S	0.334270
00317704735232	16547.121627	W	0.083548
00317706339356	16547.205175	S	0.073096
00317707742800	16547.278271	W	0.083001
00317709336412	16547.361271	S	0.016584
00317709654820	16547.377855	W	0.057850
00317710765540	16547.435705	S	0.149848
00317713642628	16547.585554	W	0.086809
00317715309368	16547.672363	S	0.013668
00317715571796	16547.686031	W	0.065339
00317716826296	16547.751370	S	0.393612
00317724383652	16548.144982	W	0.016105
00317724692872	16548.161087	S	1.442759
00317752393852	16549.603846	W	0.014184
00317752666184	16549.618030	S	0.629843
00317764759164	16550.247873	W	0.127774
00317767212420	16550.375647	S	0.015433
00317767508736	16550.391080	W	0.079774
00317769040388	16550.470854	S	0.084266
00317770658304	16550.555120	W	0.121538
00317772991828	16550.676658	S	0.015000
00317773279820	16550.691657	W	0.097309
00317775148152	16550.788966	S	0.245104
00317779854152	16551.034070	W	0.015718
00317780155940	16551.049789	S	0.426943
00317788353244	16551.476731	W	0.086267
00317790009580	16551.562999	S	0.421720
