Start : 2556455180, 78016.820692sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 73956910380
Time Awake : 20534481504
Sleep : 78.268410% Awake : 21.731590%
Log available 73095 ~ 78016sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
===== Client : 0 - MPSS =====
01407855242968	73325.793905	S	1.241027
01407879070696	73327.034932	W	0.039056
01407879820580	73327.073989	S	1.240939
01407903646604	73328.314927	W	0.038983
01407904395072	73328.353910	S	1.241045
01407928223132	73329.594955	W	0.038925
01407928970488	73329.633880	S	1.241077
01407952799168	73330.874957	W	0.047977
01407953720324	73330.922934	S	1.232012
01407977374952	73332.154945	W	0.039031
01407978124348	73332.193976	S	1.240962
01408001950828	73333.434939	W	0.038969
01408002699028	73333.473908	S	1.241034
01408026526876	73334.714941	W	0.047964
01408027447784	73334.762905	S	1.232021
01408051102580	73335.994926	W	0.047986
01408052023912	73336.042912	S	1.232020
01408075678692	73337.274932	W	0.038969
01408076426900	73337.313901	S	1.241031
01408100254688	73338.554932	W	0.038932
01408101002176	73338.593863	S	1.241076
01408124830832	73339.834939	W	0.038978
01408125579212	73339.873917	S	1.241003
01408149406460	73341.114920	W	0.047965
01408150327384	73341.162885	S	1.232020
01408173982172	73342.394905	W	0.038980
01408174730584	73342.433885	S	1.241024
01408198558244	73343.674909	W	0.038967
01408199306412	73343.713876	S	1.241026
01408223134112	73344.954902	W	0.047985
01408224055428	73345.002887	S	1.232031
01408247710428	73346.234918	W	0.038884
01408248457008	73346.273802	S	1.241092
01408272285968	73347.514894	W	0.039069
01408273036096	73347.553963	S	1.240929
01408296861928	73348.794892	W	0.047986
01408297783264	73348.842878	S	1.232009
01408321437836	73350.074887	W	0.038950
01408322185684	73350.113838	S	1.241043
01408346013716	73351.354881	W	0.047956
01408346934468	73351.402837	S	1.232053
01408370589888	73352.634890	W	0.047995
01408371511396	73352.682885	S	1.063429
01408391929236	73353.746314	W	0.036926
01408392638208	73353.783240	S	0.131664
01408395166164	73353.914904	W	0.047888
01408396085616	73353.962792	S	1.232061
01408419741180	73355.194853	W	0.038979
01408420489584	73355.233833	S	1.241010
